utilization_ratio,instruction_count,placement_profile,trials,ia_mean,ia_ci_low,ia_ci_high,rsr,rsr_ci_low,rsr_ci_high,effectiveness_mean,effectiveness_ci_low,effectiveness_ci_high,format_error_rate,error_rate,median_latency_ms
0.87,1,uniform,10,0.9,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.93,0.79,1.0,0.0,0.0,0.014032499166205525
0.87,1,edges,10,0.6,0.3126695474501863,0.8318224187964902,0.6,0.3126695474501863,0.8318224187964902,0.78,0.6,0.96,0.0,0.0,0.0148645049193874
0.87,2,front,10,0.8,0.3126695474501863,0.8318224187964902,0.6,0.3126695474501863,0.8318224187964902,0.905,0.825,0.9800000000000001,0.0,0.0,0.015008990885689855
0.87,2,uniform,10,0.85,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.9400000000000001,0.8800000000000001,0.9800000000000001,0.0,0.0,0.015962505131028593
0.87,2,edges,10,0.75,0.3126695474501863,0.8318224187964902,0.6,0.3126695474501863,0.8318224187964902,0.885,0.79,0.9800000000000001,0.0,0.0,0.01577648799866438
0.87,4,front,10,0.85,0.16817758120350962,0.6873304525498136,0.4,0.16817758120350962,0.6873304525498136,0.9325,0.8975,0.97,0.0,0.0,0.01683949085418135
0.87,4,uniform,10,0.725,0.16817758120350962,0.6873304525498136,0.4,0.16817758120350962,0.6873304525498136,0.8825,0.8049999999999999,0.9425000000000001,0.0,0.0,0.016731006326153874
0.87,4,edges,10,0.75,0.056680947980693314,0.5098431532792765,0.2,0.056680947980693314,0.5098431532792765,0.8775,0.8299999999999998,0.9275,0.0,0.0,0.01760400482453406
0.87,8,front,10,0.7875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9075,0.875,0.93625,0.0,0.0,0.0205844989977777
0.87,8,uniform,10,0.8625,0.10778928748621183,0.6032267800204347,0.3,0.10778928748621183,0.6032267800204347,0.945,0.915,0.97,0.0,0.0,0.01812400296330452
0.87,8,edges,10,0.725,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.82625,0.64,0.9412499999999999,0.1,0.0,0.020577499526552856
0.87,16,front,10,0.80625,0.056680947980693314,0.5098431532792765,0.2,0.056680947980693314,0.5098431532792765,0.860625,0.6599999999999999,0.975625,0.1,0.0,0.02007999864872545
0.87,16,uniform,10,0.81875,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.9237500000000001,0.891875,0.95375,0.0,0.0,0.025610002921894193
0.87,16,edges,10,0.7125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.823125,0.63,0.928125,0.1,0.0,0.02001300163101405
0.87,24,front,10,0.7666666666666666,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9066666666666666,0.8866666666666667,0.925,0.0,0.0,0.024802007828839123
0.87,24,uniform,10,0.75,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.89625,0.8679166666666667,0.9191666666666667,0.0,0.0,0.02447848964948207
0.87,24,edges,10,0.6708333333333334,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8670833333333333,0.8504166666666666,0.8825,0.0,0.0,0.02223798946943134
0.87,32,front,10,0.7125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8821875,0.8550000000000001,0.9078125,0.0,0.0,0.024816006771288812
0.87,32,uniform,10,0.528125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.689375,0.428125,0.8706250000000001,0.2,0.0,0.0256429921137169
0.87,32,edges,10,0.6,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.778125,0.5965625,0.8778124999999999,0.1,0.0,0.024160995963029563
0.87,48,front,10,0.5270833333333333,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7495833333333334,0.575,0.8470833333333333,0.1,0.0,0.026962996344082057
0.87,48,uniform,10,0.53125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.81125,0.7970833333333334,0.8260416666666666,0.0,0.0,0.027417510864324868
0.87,48,edges,10,0.5125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.744375,0.5754166666666667,0.8370833333333334,0.1,0.0,0.027441506972536445
0.87,64,front,10,0.4046875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.6990624999999999,0.53765625,0.7859375,0.1,0.0,0.031788498745299876
0.87,64,uniform,10,0.371875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7478125,0.7384375,0.75640625,0.0,0.0,0.03070149978157133
0.87,64,edges,10,0.2953125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.53625,0.30578125,0.7621874999999999,0.3,0.0,0.03101299807894975
0.93,1,front,10,0.8,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.92,0.8,1.0,0.0,0.0,0.014725999790243804
0.93,1,uniform,10,0.7,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.88,0.76,1.0,0.0,0.0,0.01401650661136955
0.93,1,edges,10,0.5,0.23658959361548731,0.7634104063845126,0.5,0.23658959361548731,0.7634104063845126,0.74,0.5599999999999999,0.89,0.0,0.0,0.015393990906886756
0.93,2,front,10,0.6,0.16817758120350962,0.6873304525498136,0.4,0.16817758120350962,0.6873304525498136,0.825,0.725,0.9199999999999999,0.0,0.0,0.015491488738916814
0.93,2,uniform,10,0.9,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.96,0.9,1.0,0.0,0.0,0.015576995792798698
0.93,2,edges,10,0.7,0.23658959361548731,0.7634104063845126,0.5,0.23658959361548731,0.7634104063845126,0.88,0.8,0.96,0.0,0.0,0.01537801290396601
0.93,4,front,10,0.825,0.3126695474501863,0.8318224187964902,0.6,0.3126695474501863,0.8318224187964902,0.9225,0.8474999999999999,0.99,0.0,0.0,0.015813493519090116
0.93,4,uniform,10,0.825,0.16817758120350962,0.6873304525498136,0.4,0.16817758120350962,0.6873304525498136,0.93,0.89,0.97,0.0,0.0,0.017218495486304164
0.93,4,edges,10,0.8,0.056680947980693314,0.5098431532792765,0.2,0.056680947980693314,0.5098431532792765,0.92,0.9,0.95,0.0,0.0,0.015791505575180054
0.93,8,front,10,0.7125,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.87375,0.8237500000000001,0.91875,0.0,0.0,0.01960551890078932
0.93,8,uniform,10,0.5875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.71125,0.45,0.8925000000000001,0.2,0.0,0.01828100357670337
0.93,8,edges,10,0.75,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.9,0.86,0.9400000000000001,0.0,0.0,0.017786500393413007
0.93,16,front,10,0.775,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.90625,0.8768750000000001,0.930625,0.0,0.0,0.022895983420312405
0.93,16,uniform,10,0.775,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.908125,0.860625,0.95,0.0,0.0,0.02170150401070714
0.93,16,edges,10,0.6875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.873125,0.8574999999999999,0.8887500000000002,0.0,0.0,0.02258550375699997
0.93,24,front,10,0.6,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7162499999999999,0.45041666666666663,0.8995833333333334,0.2,0.0,0.025628003641031682
0.93,24,uniform,10,0.7083333333333334,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8833333333333333,0.8616666666666667,0.905,0.0,0.0,0.023126500309444964
0.93,24,edges,10,0.675,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.86875,0.8541666666666666,0.88375,0.0,0.0,0.022855499992147088
0.93,32,front,10,0.615625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8434375,0.8278125,0.85875,0.0,0.0,0.024222492356784642
0.93,32,uniform,10,0.63125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8496874999999999,0.8340624999999999,0.8643749999999999,0.0,0.0,0.02614749246276915
0.93,32,edges,10,0.55,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7590625,0.5809375,0.86,0.1,0.0,0.025551504222676158
0.93,48,front,10,0.43125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.71125,0.5475,0.8012499999999999,0.1,0.0,0.027578993467614055
0.93,48,uniform,10,0.4791666666666667,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7897916666666667,0.774375,0.8052083333333334,0.0,0.0,0.028374503017403185
0.93,48,edges,10,0.3375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.55375,0.3154166666666667,0.780625,0.3,0.0,0.027472502551972866
0.93,64,front,10,0.390625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7543749999999999,0.7434375,0.76515625,0.0,0.0,0.031560499337501824
0.93,64,uniform,10,0.3171875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.6659375,0.5153125,0.75265625,0.1,0.0,0.03165799716953188
0.93,64,edges,10,0.359375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.681875,0.526875,0.7675,0.1,0.0,0.032407508115284145
0.97,1,front,10,0.5,0.23658959361548731,0.7634104063845126,0.5,0.23658959361548731,0.7634104063845126,0.74,0.5700000000000001,0.9199999999999999,0.0,0.0,0.01547798456158489
0.97,1,uniform,10,0.7,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.88,0.76,1.0,0.0,0.0,0.01488099223934114
0.97,1,edges,10,0.4,0.16817758120350962,0.6873304525498136,0.4,0.16817758120350962,0.6873304525498136,0.67,0.48999999999999994,0.85,0.0,0.0,0.014821489457972348
0.97,2,front,10,0.65,0.16817758120350962,0.6873304525498136,0.4,0.16817758120350962,0.6873304525498136,0.8,0.6,0.9400000000000001,0.1,0.0,0.01498550409451127
0.97,2,uniform,10,0.8,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.905,0.805,0.9800000000000001,0.0,0.0,0.01628001336939633
0.97,2,edges,10,0.55,0.10778928748621183,0.6032267800204347,0.3,0.10778928748621183,0.6032267800204347,0.745,0.54,0.885,0.1,0.0,0.014874996850267053
0.97,4,front,10,0.8,0.16817758120350962,0.6873304525498136,0.4,0.16817758120350962,0.6873304525498136,0.92,0.8700000000000001,0.96,0.0,0.0,0.016253514331765473
0.97,4,uniform,10,0.775,0.3126695474501863,0.8318224187964902,0.6,0.3126695474501863,0.8318224187964902,0.895,0.8024999999999999,0.9800000000000001,0.0,0.0,0.01763401087373495
0.97,4,edges,10,0.7,0.16817758120350962,0.6873304525498136,0.4,0.16817758120350962,0.6873304525498136,0.8200000000000001,0.63,0.95,0.1,0.0,0.01579448871780187
0.97,8,front,10,0.6625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.86125,0.81875,0.9012499999999999,0.0,0.0,0.01887851976789534
0.97,8,uniform,10,0.5375,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.62375,0.35625,0.835,0.3,0.0,0.019159502699039876
0.97,8,edges,10,0.5,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.67625,0.4325,0.86,0.2,0.0,0.018037986592389643
0.97,16,front,10,0.79375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9175,0.9,0.9349999999999999,0.0,0.0,0.021038998966105282
0.97,16,uniform,10,0.7,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.88,0.8474999999999999,0.9075000000000001,0.0,0.0,0.02192550164181739
0.97,16,edges,10,0.61875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7875,0.605,0.89,0.1,0.0,0.020401988876983523
0.97,24,front,10,0.5625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.76375,0.5883333333333334,0.8625,0.1,0.0,0.02326098910998553
0.97,24,uniform,10,0.6041666666666666,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7779166666666666,0.5983333333333334,0.8841666666666667,0.1,0.0,0.02546299947425723
0.97,24,edges,10,0.6916666666666667,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8754166666666666,0.8491666666666667,0.9016666666666667,0.0,0.0,0.022505977540276945
0.97,32,front,10,0.496875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.676875,0.44375,0.8571875,0.2,0.0,0.024849490728229284
0.97,32,uniform,10,0.575,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7690625,0.594375,0.8625,0.1,0.0,0.025180488592013717
0.97,32,edges,10,0.484375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.6728125,0.421875,0.8453125,0.2,0.0,0.024257999029941857
0.97,48,front,10,0.375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.628125,0.3977083333333334,0.7910416666666668,0.2,0.0,0.02890800533350557
0.97,48,uniform,10,0.36041666666666666,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.6822916666666666,0.5258333333333334,0.766875,0.1,0.0,0.03085850039497018
0.97,48,edges,10,0.49583333333333335,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7970833333333334,0.78,0.8129166666666666,0.0,0.0,0.028379494324326515
0.97,64,front,10,0.253125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.5803125,0.3628125,0.73046875,0.2,0.0,0.03034551627933979
0.97,64,uniform,10,0.26875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.585625,0.3681249999999999,0.7382812499999999,0.2,0.0,0.030988012440502644
0.97,64,edges,10,0.278125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.70890625,0.69265625,0.725,0.0,0.0,0.03094901330769062
